id,title,original_title,original_language,language_name,release_date,release_year,release_month,decade,genres,primary_genre,num_genres,popularity,vote_average,vote_count,rating_tier,popularity_tier,budget,revenue,has_budget_data,has_revenue_data,profit,roi,runtime,primary_country,production_countries,num_spoken_languages,production_companies,overview_length,gdp_per_capita_usd,population,popularity_norm,vote_average_norm,vote_count_norm,budget_norm,revenue_norm,runtime_norm
205584,Gods of Egypt,Gods of Egypt,en,English,2016-02-25,2016,2,2010,Action|Adventure|Fantasy,Action,3,11.2029,5.695,4444,Mixed,High,140000000.0,150680864.0,True,True,10680864.0,0.07629188571428572,127.0,AU,AU|HK|US,1,Thunder Road|Pyramania|Summit Entertainment|Mystery Clock Cinema|TIK Films|Lionsgate|Fin Design & Effects,12,50084.4440606385,24190907,0.04820375487877838,0.33936170212765965,0.10689697117139034,0.2125074831711688,0.05153762246299223,0.4816326530612245
2454,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,en,English,2008-05-15,2008,5,2000,Adventure|Family|Fantasy,Adventure,3,11.1883,6.637,6919,Good,High,225000000.0,419665568.0,True,True,194665568.0,0.8651803022222222,150.0,US,US,1,Walt Disney Pictures|Walden Media|Silverbell Films|Mark Johnson Productions|C.S. Lewis Company,75,48570.0594269601,304093966,0.04799578359590895,0.539787234042553,0.16710862425495682,0.34152996568938515,0.14353890516787968,0.5755102040816327
205587,The Judge,The Judge,en,English,2014-10-08,2014,10,2010,Drama,Drama,1,11.1781,7.329,4528,Good,High,40000000.0,84419388.0,True,True,44419388.0,1.1104847,141.0,US,US,1,Village Roadshow Pictures|Big Kid Pictures|Team Downey|Warner Bros. Pictures,25,55153.3940182967,319257560,0.047850488590068664,0.6870212765957445,0.10894051818513563,0.06071632726738483,0.028874100354615715,0.5387755102040817
424139,Halloween,Halloween,en,English,2018-10-18,2018,10,2010,Horror|Thriller,Horror,2,11.1726,6.56,5153,Good,High,10000000.0,259939869.0,True,True,249939869.0,24.9939869,106.0,US,US,1,Universal Pictures|Blumhouse Productions|Trancas International Films|Rough House Pictures|Miramax,30,62875.6661382728,328529577,0.04777214324378221,0.5234042553191488,0.12414548108502615,0.015178980496249642,0.08890766045243757,0.39591836734693875
9342,The Mask of Zorro,The Mask of Zorro,en,English,1998-07-16,1998,7,1990,Action|Adventure,Action,2,11.1529,6.581,4446,Good,High,95000000.0,250288523.0,True,True,155288523.0,1.6346160315789473,138.0,US,US|DE,2,TriStar Pictures|Amblin Entertainment|Zorro Productions|Global Entertainment Productions,59,32853.6725949234,275854000,0.04749152445799266,0.527872340425532,0.10694562705267,0.144201463014466,0.08560659463484861,0.5265306122448979
287947,Shazam!,Shazam!,en,English,2019-03-29,2019,3,2010,Action|Comedy|Fantasy,Action,3,11.1425,6.969,10429,Good,High,80000000.0,367799011.0,True,True,287799011.0,3.5974876375,132.0,US,US,1,New Line Cinema|The Safran Company|Seven Bucks Productions|DC Films,20,65227.9565911038,330226227,0.047343380530469215,0.6104255319148936,0.252499695900742,0.12143278962889842,0.1257989009872473,0.5020408163265306
158852,Tomorrowland,Tomorrowland,en,English,2015-05-19,2015,5,2010,Adventure|Family|Mystery|Science Fiction,Adventure,4,11.1421,6.31,7499,Mixed,High,190000000.0,209200000.0,True,True,19200000.0,0.10105263157894737,130.0,US,US,1,Walt Disney Pictures|A113,47,56849.4697923159,321815121,0.04733768268710292,0.4702127659574467,0.18121882982605522,0.2884030611230608,0.07155301922987217,0.49387755102040815
2005,Sister Act,Sister Act,en,English,1992-05-28,1992,5,1990,Music|Comedy,Music,2,11.1359,6.837,3532,Good,High,31000000.0,231605150.0,True,True,200605150.0,6.4711338709677415,100.0,US,US,1,Touchstone Pictures|Touchwood Pacific Partners 1|Scott Rudin Productions,40,25418.9907763319,256514000,0.047249366114925494,0.5823404255319148,0.08470988930787009,0.04705512323604427,0.07921628970043175,0.37142857142857144
153518,The Angry Birds Movie,The Angry Birds Movie,en,English,2016-05-11,2016,5,2010,Animation|Adventure|Comedy|Family,Animation,4,11.1293,6.294,4129,Mixed,High,73000000.0,349779543.0,True,True,276779543.0,3.791500589041096,97.0,FI,FI|US,1,Rovio Animation|Columbia Pictures,56,43451.2562442158,5495303,0.047155351699381794,0.46680851063829776,0.09923366986984551,0.11080740871563353,0.11963567257683304,0.35918367346938773
11321,Seven Pounds,Seven Pounds,en,English,2008-12-18,2008,12,2000,Drama,Drama,1,11.1263,7.6,7384,Good,High,55000000.0,168167691.0,True,True,113167691.0,2.057594381818182,123.0,US,US,2,Escape Artists|Columbia Pictures|Relativity Media|Overbrook Entertainment,22,48570.0594269601,304093966,0.04711261787413465,0.7446808510638296,0.17842111665247537,0.08348500065295243,0.05751867079218815,0.46530612244897956
928358,Grand Jete,Grand Jeté,de,German,2022-09-20,2022,9,2020,Drama,Drama,1,11.1262,4.86,50,Poor,High,,,False,False,,,105.0,DE,DE,1,brave new work GmbH|WDR,39,50506.5179638543,83177813,0.047111193413293076,0.16170212765957456,0.0,,,0.39183673469387753
95,Armageddon,Armageddon,en,English,1998-07-01,1998,7,1990,Action|Science Fiction|Adventure,Action,3,11.1249,6.833,8827,Good,High,140000000.0,553799566.0,True,True,413799566.0,2.9557111857142857,151.0,US,US,2,Touchstone Pictures|Jerry Bruckheimer Films|Valhalla Motion Pictures,75,32853.6725949234,275854000,0.04709267542235264,0.5814893617021276,0.2135263349957426,0.2125074831711688,0.18941697810965857,0.5795918367346938
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,en,English,2016-05-25,2016,5,2010,Adventure|Family|Fantasy,Adventure,3,11.1241,6.568,6883,Good,High,170000000.0,299457024.0,True,True,129457024.0,0.761511905882353,113.0,US,US,1,Walt Disney Pictures|Roth Films|Team Todd|Tim Burton Productions,15,57976.628204291,324353340,0.04708127973562007,0.5251063829787233,0.16623281839192314,0.258044829942304,0.10242377826428109,0.42448979591836733
957452,The Crow,The Crow,en,English,2024-08-21,2024,8,2020,Action|Fantasy|Horror,Action,3,11.0918,5.8,1338,Mixed,High,50000000.0,24109036.0,True,True,-25890964.0,-0.51781928,111.0,FR,FR|DE|GB|US,1,Davis Films|Pressman Film|Hassell Free Productions|Electric Shadow Company|30WEST|Ashland Hill Media Finance|FilmNation Entertainment|Maze Pictures|Occupant Entertainment,54,46103.0840855884,68551653,0.04662117888379247,0.36170212765957444,0.03133438754409439,0.07589544285776323,0.008246051019946955,0.4163265306122449
420808,Peter Pan & Wendy,Peter Pan & Wendy,en,English,2023-04-20,2023,4,2020,Family|Fantasy|Action|Adventure,Family,4,11.0829,5.4,783,Mixed,High,,,False,False,,,106.0,US,US,1,Walt Disney Pictures|Whitaker Entertainment,62,82586.7847707894,336755052,0.04649440186889263,0.27659574468085113,0.017832380488991606,,,0.39591836734693875
82695,Les Misérables,Les Misérables,en,English,2012-12-18,2012,12,2010,History|Drama,History,2,11.0806,7.294,5686,Good,High,61000000.0,442636309.0,True,True,381636309.0,6.256332934426229,158.0,GB,GB|US,1,Universal Pictures|Working Title|Cameron Mackintosh Ltd.|Relativity Media|Working Title Films,52,42688.3263728372,63711000,0.04646163926953648,0.6795744680851062,0.13711227344605278,0.09259247000717946,0.15139562566259504,0.6081632653061224
602269,The Little Things,The Little Things,en,English,2021-01-28,2021,1,2020,Drama|Crime|Thriller,Drama,3,11.0755,6.358,2936,Mixed,High,30000000.0,29942746.0,True,True,-57254.0,-0.0019084666666666667,128.0,US,US,1,Warner Bros. Pictures|Gran Via Productions,49,71441.2319805947,332100166,0.04638899176661633,0.4804255319148935,0.07021043668653448,0.04553721167700644,0.010241364489252365,0.4857142857142857
449443,Den of Thieves,Den of Thieves,en,English,2018-01-18,2018,1,2010,Crime|Thriller|Action,Crime,3,11.0685,6.875,3505,Good,High,30000000.0,80509622.0,True,True,50509622.0,1.6836540666666666,140.0,US,US,1,Atmosphere Entertainment MM|Diamond Film Productions|G-BASE|Tucker Tooley Entertainment|STXfilms|Mark Canton Productions,39,62875.6661382728,328529577,0.04628927950770634,0.5904255319148936,0.08405303491059482,0.04553721167700644,0.02753683663022209,0.5346938775510204
877269,Strange World,Strange World,en,English,2022-11-23,2022,11,2020,Animation|Family|Adventure|Fantasy|Science Fiction,Animation,5,11.0672,6.218,1463,Mixed,High,180000000.0,73621640.0,True,True,-106378360.0,-0.5909908888888888,102.0,US,US,1,Walt Disney Animation Studios,32,78008.6895811877,333996304,0.0462707615167659,0.4506382978723404,0.0343753801240725,0.27322394553268237,0.02518092876696985,0.3795918367346939
268896,Pacific Rim: Uprising,Pacific Rim: Uprising,en,English,2018-03-21,2018,3,2010,Action|Fantasy|Science Fiction|Adventure,Action,4,11.0528,6.119,5485,Mixed,High,150000000.0,290061297.0,True,True,140061297.0,0.93374198,111.0,US,US,1,Legendary Pictures|Double Dare You,64,62875.6661382728,328529577,0.0460656391555796,0.4295744680851063,0.132222357377448,0.2276865987615472,0.09921014223557612,0.4163265306122449
28178,Hachi: A Dog's Tale,Hachi: A Dog's Tale,en,English,2009-06-08,2009,6,2000,Drama|Family,Drama,2,11.0498,8.002,7321,Excellent,High,16000000.0,46800000.0,True,True,30800000.0,1.925,93.0,GB,GB|US,2,Scion Films|Stage 6 Films|Inferno Distribution|Hachiko|Grand Army Entertainment|Opperman Viner Chrystyn Entertainment,38,39009.3715547821,62276270,0.04602290533033246,0.8302127659574469,0.1768884563921664,0.02428644985047668,0.016007078925126365,0.34285714285714286
877817,Wolfs,Wolfs,en,English,2024-09-20,2024,9,2020,Crime|Comedy,Crime,2,11.0342,6.5,1564,Mixed,Medium,80000000.0,,True,False,,,108.0,US,US,2,Smokehouse Pictures|Plan B Entertainment|Apple Studios|Freshman Year,26,86169.6641581917,340003797,0.045800689439047325,0.5106382978723404,0.03683250212869481,0.12143278962889842,,0.40408163265306124
458723,Us,Us,en,English,2019-03-14,2019,3,2010,Horror|Mystery,Horror,2,11.0341,6.938,8286,Good,Medium,20000000.0,256071218.0,True,True,236071218.0,11.8035609,116.0,US,US,1,Monkeypaw Productions|Universal Pictures|Perfect World Pictures|Blumhouse Productions|QC Entertainment,38,65227.9565911038,330226227,0.04579926497820575,0.6038297872340425,0.20036491910959736,0.03035809608662804,0.08758445935942098,0.43673469387755104
9567,Tears of the Sun,Tears of the Sun,en,English,2003-03-07,2003,3,2000,War|Action|Drama,War,3,11.0214,6.898,2703,Good,Medium,75000000.0,86500000.0,True,True,11500000.0,0.15333333333333332,121.0,US,US,1,Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,85,39490.3023903176,290107933,0.04561835845132617,0.5953191489361701,0.0645420265174553,0.11384323183370922,0.029585735514402276,0.45714285714285713
34544,The A-Team,The A-Team,en,English,2010-06-09,2010,6,2010,Action|Comedy|Crime,Action,3,11.021,6.421,5124,Mixed,Medium,110000000.0,177238796.0,True,True,67238796.0,0.6112617818181818,117.0,GB,GB|US,5,Phoenix Film Partners|Dune Entertainment|Stephen J. Cannell Productions|Top Cow Productions|Scott Free Productions|Big Screen Productions|20th Century Fox|Ingenious Media,95,39778.3220528565,62766365,0.0456126606079599,0.4938297872340426,0.12343997080647123,0.1669701364000336,0.06062127582191772,0.44081632653061226
13183,Watchmen,Watchmen,en,English,2009-03-04,2009,3,2000,Mystery|Action|Science Fiction,Mystery,3,11.0199,7.354,10254,Good,Medium,130000000.0,185258983.0,True,True,55258983.0,0.4250691,163.0,US,US,1,Warner Bros. Pictures|Paramount Pictures|Legendary Pictures|DC|Lawrence Gordon Productions|Lloyd Levin Productions,66,47194.9500893872,306771529,0.0455969915387026,0.6923404255319149,0.24824230628877267,0.1973283675807904,0.06336443363186167,0.6285714285714286
9392,The Descent,The Descent,en,English,2005-07-08,2005,7,2000,Adventure|Horror,Adventure,2,11.0183,7.0,4576,Good,Medium,3500000.0,57130027.0,True,True,53630027.0,15.322864857142857,100.0,GB,GB,1,Celador Films|Northmen Productions|Pathe,70,42240.2462987547,60401206,0.04557420016523746,0.6170212765957446,0.11010825933584723,0.005312555362503684,0.01954027512640969,0.37142857142857144
77877,The Lucky One,The Lucky One,en,English,2012-04-19,2012,4,2010,Drama|Romance,Drama,2,11.0125,7.181,3877,Good,Medium,25000000.0,99400000.0,True,True,74400000.0,2.976,101.0,US,US,1,Di Novi Pictures|Langley Park Production|Village Roadshow Pictures|Warner Bros. Pictures,27,51708.3940614082,314339099,0.0454915814364263,0.655531914893617,0.09310302882860966,0.037947653881817235,0.03399794382678664,0.37551020408163266
238636,The Purge: Anarchy,The Purge: Anarchy,en,English,2014-07-17,2014,7,2010,Horror|Thriller,Horror,2,11.0106,6.618,6811,Good,Medium,9000000.0,111928365.0,True,True,102928365.0,11.436485,103.0,FR,FR|US,1,Why Not Productions|Platinum Dunes|Blumhouse Productions|5150 Action,72,43148.0459288416,66312067,0.045464516680436454,0.5357446808510639,0.16448120666585572,0.013661068937211803,0.03828304120613434,0.3836734693877551
585511,Luck,Luck,en,English,2022-08-05,2022,8,2020,Animation|Adventure|Comedy|Fantasy|Family,Animation,5,11.0052,7.8,2109,Good,Medium,,,False,False,,,105.0,ES,ES|US,1,Skydance Animation|Skydance Animation East|Skydance Animation,27,30319.4987196616,47786102,0.045387595794991596,0.7872340425531913,0.05009122977739934,,,0.39183673469387753
75612,Oblivion,Oblivion,en,English,2013-04-10,2013,4,2010,Action|Science Fiction|Adventure|Mystery,Action,4,10.9972,6.691,11819,Good,Medium,120000000.0,286168572.0,True,True,166168572.0,1.3847381,124.0,US,US|GB|JP|IS,1,Universal Pictures|Relativity Media|Monolith Pictures|Chernin Entertainment|Radical Studios|Anonymous Content,79,53297.3862901595,316726282,0.045273638927665866,0.5512765957446808,0.2863155333900985,0.18214925199041201,0.09787870707256631,0.46938775510204084
10096,13 Going on 30,13 Going on 30,en,English,2004-04-13,2004,4,2000,Comedy|Fantasy|Romance,Comedy,3,10.996,6.777,5662,Good,Medium,37000000.0,96458118.0,True,True,59458118.0,1.606976162162162,98.0,US,US,1,Revolution Studios|Roth/Arnold Productions|Gina Matthews Productions,64,41724.6411982614,292805298,0.04525654539756702,0.5695744680851064,0.136528402870697,0.056162592590271315,0.03299172706597626,0.363265306122449
7974,The Match Factory Girl,Tulitikkutehtaan tyttö,fi,Finnish,1990-01-12,1990,1,1990,Drama,Drama,1,10.9894,7.412,306,Good,Medium,83038.0,,True,False,,,69.0,FI,FI|SE,1,Villealfa Filmproductions|Svenska Filminstitutet|Finnkino,55,28366.204276071,4986431,0.0451625309820233,0.7046808510638297,0.006227952803795159,0.00012590924591062975,,0.24489795918367346
287424,Maggie,Maggie,en,English,2015-05-08,2015,5,2010,Horror|Drama|Science Fiction,Horror,3,10.9869,5.408,1711,Mixed,Medium,4000000.0,187112.0,True,True,-3812888.0,-0.953222,95.0,CH,CH|GB|US,1,Sly Predator|Lionsgate|Grindstone Entertainment Group|Lotus Entertainment|Silver Reel|Gold Star Films|Matt Baer Films|Vertigo Films,59,85265.06205193,8282396,0.04512691946098402,0.27829787234042563,0.04040870940274906,0.0060715111420226045,6.399583227044005e-05,0.3510204081632653
57214,Project X,Project X,en,English,2012-03-01,2012,3,2010,Comedy,Comedy,1,10.9726,6.927,7036,Good,Medium,12000000.0,102731865.0,True,True,90731865.0,7.56098875,88.0,US,US,1,Silver Pictures|Green Hat Films,28,51708.3940614082,314339099,0.0449232215606393,0.6014893617021275,0.16995499330981634,0.01821480361432532,0.03513754711738684,0.3224489795918367
37834,Knight and Day,Knight and Day,en,English,2010-06-15,2010,6,2010,Action|Comedy,Action,2,10.9725,6.2,5031,Mixed,Medium,117000000.0,261989769.0,True,True,144989769.0,1.2392287948717948,109.0,US,US,3,Pink Machine|Tree Line Films|Dune Entertainment|Regency Enterprises|20th Century Fox|Broken Road Productions,47,48642.6312088213,309378227,0.044921797099797725,0.4468085106382979,0.12117747232696752,0.17759551731329848,0.08960879113612415,0.40816326530612246
5255,The Polar Express,The Polar Express,en,English,2004-11-10,2004,11,2000,Adventure|Animation|Family|Fantasy,Adventure,4,10.9722,6.725,7026,Good,Medium,165000000.0,318432432.0,True,True,153432432.0,0.9298935272727272,100.0,US,US,1,Golden Mean|Playtone|ImageMovers|Castle Rock Entertainment|Shangri-La Entertainment,35,41724.6411982614,292805298,0.04491752371727302,0.5585106382978722,0.16971171390341808,0.25045527214711477,0.10891396841222564,0.37142857142857144
36648,Blade: Trinity,Blade: Trinity,en,English,2004-12-08,2004,12,2000,Action|Horror|Science Fiction,Action,3,10.9687,5.862,4457,Mixed,Medium,65000000.0,128905366.0,True,True,63905366.0,0.9831594769230769,113.0,US,US,2,Marvel Enterprises|New Line Cinema|Amen Ra Films|Imaginary Forces|Peter Frankfurt Productions,77,41724.6411982614,292805298,0.04486766758781801,0.3748936170212766,0.10721323439970806,0.09866411624333082,0.044089712906255095,0.42448979591836733
324668,Jason Bourne,Jason Bourne,en,English,2016-07-27,2016,7,2010,Action|Adventure|Thriller,Action,3,10.968,6.385,6361,Mixed,Medium,120000000.0,415484914.0,True,True,295484914.0,2.4623742833333333,123.0,CN,CN|US,1,The Kennedy/Marshall Company|Captivate Entertainment|Pearl Street Films|Perfect World Pictures,20,8254.86859320357,1387790000,0.04485769636192701,0.48617021276595734,0.15353363337793455,0.18214925199041201,0.1421089891733058,0.46530612244897956
53182,300: Rise of an Empire,300: Rise of an Empire,en,English,2014-03-05,2014,3,2010,Action|Drama|War,Action,3,10.9608,6.12,7116,Mixed,Medium,110000000.0,337580051.0,True,True,227580051.0,2.0689095545454546,102.0,BG,BG|US,1,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Nimar Studios|Warner Bros. Pictures|Cruel & Unusual Films,41,8070.01289303544,7073572,0.04475513518133387,0.4297872340425532,0.17190122856100232,0.1669701364000336,0.11546306017301393,0.3795918367346939
437342,The First Omen,The First Omen,en,English,2024-04-03,2024,4,2020,Horror,Horror,1,10.9574,6.8,1390,Good,Medium,30000000.0,53992802.0,True,True,23992802.0,0.7997600666666667,119.0,US,US,2,Phantom Four|20th Century Studios,45,86169.6641581917,340003797,0.04470670351272043,0.5744680851063829,0.032599440457365285,0.04553721167700644,0.018467244876578682,0.4489795918367347
901362,Trolls Band Together,Trolls Band Together,en,English,2023-10-12,2023,10,2020,Animation|Family|Music|Fantasy|Comedy|Adventure,Animation,6,10.9504,7.247,1031,Good,Medium,95000000.0,210231405.0,True,True,115231405.0,1.212962157894737,91.0,US,US,1,DreamWorks Animation,43,82586.7847707894,336755052,0.04460699125381044,0.6695744680851062,0.023865709767668167,0.144201463014466,0.0719057923860299,0.3346938775510204
576004,Porno,Porno,en,English,2019-06-28,2019,6,2010,Comedy|Horror,Comedy,2,10.9356,5.986,433,Mixed,Medium,,,False,False,,,98.0,US,US,1,Evoke|Cranked Up Films|Fangoria Films|Cinestate,37,65227.9565911038,330226227,0.04439617104925787,0.4012765957446808,0.009317601265052914,,,0.363265306122449
10315,Fantastic Mr. Fox,Fantastic Mr. Fox,en,English,2009-10-14,2009,10,2000,Adventure|Animation|Comedy|Family,Adventure,4,10.9212,7.8,6313,Good,Medium,40000000.0,46471023.0,True,True,6471023.0,0.161775575,87.0,US,US,3,Regency Enterprises|Indian Paintbrush|American Empirical Pictures,35,47194.9500893872,306771529,0.044191048688071576,0.7872340425531913,0.15236589222722297,0.06071632726738483,0.015894558378305956,0.3183673469387755
527774,Raya and the Last Dragon,Raya and the Last Dragon,en,English,2021-03-03,2021,3,2020,Animation|Action|Adventure|Fantasy|Family,Animation,5,10.9137,7.792,7435,Good,Medium,100000000.0,130423032.0,True,True,30423032.0,0.30423032,107.0,US,US,1,Walt Disney Animation Studios,63,71441.2319805947,332100166,0.04408421412495371,0.7855319148936168,0.17966184162510643,0.1517910208096552,0.04460880271560572,0.4
9335,Transporter 2,Transporter 2,en,English,2005-08-03,2005,8,2000,Action|Thriller|Crime,Action,3,10.9106,6.334,4078,Mixed,Medium,32000000.0,89100000.0,True,True,57100000.0,1.784375,88.0,FR,FR|US,3,EuropaCorp|TF1 Films Production|Current Entertainment,58,34696.3718316971,63180854,0.04404005583886499,0.4753191489361701,0.09799294489721445,0.04857303479508211,0.030475017809921606,0.3224489795918367
315837,Ghost in the Shell,Ghost in the Shell,en,English,2017-03-29,2017,3,2010,Science Fiction|Drama|Action,Science Fiction,3,10.8796,6.113,8738,Mixed,Medium,110000000.0,169801921.0,True,True,59801921.0,0.5436538272727273,107.0,CN,CN|HK|IN|US,2,Weying Galaxy Entertainment|Paramount Pictures|Shanghai Film Group|Reliance Entertainment|Grosvenor Park Productions|Steven Paul Production|Huahua Media|Seaside Entertainment|DreamWorks Pictures|Arad Productions,33,8979.67652709856,1396215000,0.04359847297797783,0.4282978723404256,0.2113611482787982,0.1669701364000336,0.058077629179036826,0.4
4257,Scary Movie 4,Scary Movie 4,en,English,2006-04-12,2006,4,2000,Comedy,Comedy,1,10.8793,5.498,3740,Mixed,Medium,40000000.0,178710620.0,True,True,138710620.0,3.4677655,83.0,US,US,1,Dimension Films|Brad Grey Pictures|Miramax,46,46301.9876485519,298379912,0.04359419959545313,0.29744680851063837,0.08977010096095366,0.06071632726738483,0.061124686216271734,0.3020408163265306
766,Army of Darkness,Army of Darkness,en,English,1992-10-31,1992,10,1990,Fantasy|Horror|Comedy,Fantasy,3,10.8752,7.3,3670,Good,Medium,11000000.0,21502976.0,True,True,10502976.0,0.954816,81.0,US,US,1,Renaissance Pictures|Introvision International|Dino de Laurentiis Communications,27,25418.9907763319,256514000,0.04353579670094868,0.6808510638297871,0.08806714511616591,0.01669689205528748,0.007354696012615761,0.2938775510204082
501624,Girl in the Bunker,Girl in the Bunker,en,English,2018-01-12,2018,1,2010,TV Movie|Drama,TV Movie,2,10.8689,7.07,50,Good,Medium,,,False,False,,,88.0,CA,CA,1,Rare Fish Films|Cineflix Productions|Lifetime,28,46539.2177903178,37072620,0.04344605566792969,0.6319148936170212,0.0,,,0.3224489795918367
484247,A Simple Favor,A Simple Favor,en,English,2018-09-13,2018,9,2010,Thriller|Comedy|Mystery,Thriller,3,10.8629,6.637,4691,Good,Medium,20000000.0,97644617.0,True,True,77644617.0,3.88223085,117.0,CA,CA|US,1,Feigco Entertainment|Bron Studios,49,46539.2177903178,37072620,0.0433605880174354,0.539787234042553,0.11290597250942708,0.03035809608662804,0.03339754727918833,0.44081632653061226
509,Notting Hill,Notting Hill,en,English,1999-05-21,1999,5,1990,Romance|Comedy,Romance,2,10.8604,7.263,6885,Good,Medium,42000000.0,363889678.0,True,True,321889678.0,7.664039952380953,124.0,GB,GB|US,1,Working Title|Notting Hill Pictures|Duncan Kenworthy Productions|PolyGram Filmed Entertainment,29,28858.0065333126,58682466,0.04332497649639612,0.6729787234042552,0.16628147427320278,0.0637521503854605,0.12446178536255906,0.46938775510204084
12429,Ponyo,崖の上のポニョ,ja,Japanese,2008-07-19,2008,7,2000,Animation|Fantasy|Family,Animation,3,10.8556,7.8,4972,Good,Medium,34000000.0,202404009.0,True,True,168404009.0,4.953059088235294,100.0,JP,JP,1,Studio Ghibli|TOHO|Nippon Television Network Corporation|dentsu|Hakuhodo DY Media Partners|Mitsubishi|Walt Disney Japan,59,40294.2081309702,128063000,0.043256602376000694,0.7872340425531913,0.11974212382921785,0.051608857913157793,0.06922857520033036,0.37142857142857144
51739,Arrietty,借りぐらしのアリエッティ,ja,Japanese,2010-07-16,2010,7,2010,Fantasy|Animation|Family,Fantasy,3,10.8553,7.68,3277,Good,Medium,23000000.0,149660003.0,True,True,126660003.0,5.506956652173913,95.0,FR,FR|JP,1,Studio Ghibli|Hakuhodo DY Media Partners|dentsu|TOHO|Nippon Television Network Corporation|Wild Bunch|Walt Disney Japan|d-rights|Mitsubishi,39,40694.8211697025,65026211,0.04325232899347596,0.7617021276595743,0.07850626444471476,0.034911830763741554,0.05118845568857448,0.3510204081632653
445571,Game Night,Game Night,en,English,2018-02-15,2018,2,2010,Mystery|Comedy|Crime,Mystery,3,10.8541,6.849,6474,Good,Medium,37000000.0,117501013.0,True,True,80501013.0,2.175703054054054,100.0,US,US,1,New Line Cinema|Aggregate Films|Davis Entertainment|Access Entertainment|Dune Entertainment,91,62875.6661382728,328529577,0.04323523546337712,0.5848936170212766,0.15628269067023476,0.056162592590271315,0.040189063208273264,0.37142857142857144
559969,El Camino: A Breaking Bad Movie,El Camino: A Breaking Bad Movie,en,English,2019-10-11,2019,10,2010,Crime|Drama|Thriller,Crime,3,10.8396,7.053,5852,Good,Medium,,,False,False,,,123.0,US,US,1,Sony Pictures Television|Gran Via Productions|High Bridge Productions,26,65227.9565911038,330226227,0.04302868864134926,0.6282978723404254,0.14115071159226372,,,0.46530612244897956
406997,Wonder,Wonder,en,English,2017-11-13,2017,11,2010,Family|Drama,Family,2,10.8396,8.098,8395,Excellent,Medium,20000000.0,315025930.0,True,True,295025930.0,14.7512965,113.0,US,US,1,Lionsgate|Participant|Walden Media|Mandeville Films|TIK Films,25,60047.7190728307,326608609,0.04302868864134926,0.8506382978723405,0.2030166646393383,0.03035809608662804,0.10774883690520597,0.42448979591836733
196,Back to the Future Part III,Back to the Future Part III,en,English,1990-05-25,1990,5,1990,Adventure|Comedy|Science Fiction,Adventure,3,10.8374,7.496,11811,Good,Medium,40000000.0,244527583.0,True,True,204527583.0,5.113189575,119.0,US,US,1,Universal Pictures|Amblin Entertainment,56,23888.6000088133,249623000,0.04299735050283469,0.7225531914893617,0.28612090986497996,0.06071632726738483,0.08363617080886818,0.4489795918367347
400155,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,en,English,2018-06-28,2018,6,2010,Animation|Comedy|Family|Fantasy,Animation,4,10.8344,6.8,4798,Good,Medium,80000000.0,528600000.0,True,True,448600000.0,5.6075,97.0,US,US,1,Columbia Pictures|Sony Pictures Animation|MRC,41,62875.6661382728,328529577,0.042954616677587536,0.5744680851063829,0.11550906215788834,0.12143278962889842,0.18079792891790056,0.35918367346938773
853,Enemy at the Gates,Enemy at the Gates,en,English,2001-02-28,2001,2,2000,War|History,War,2,10.8209,7.426,4175,Good,Medium,68000000.0,96976270.0,True,True,28976270.0,0.4261216176470588,131.0,US,US|FR|DE|IE|GB,3,Paramount Pictures|Mandalay Pictures|KC Medien|Reperage|DOS|MP Film Management|Little Bird|Lions Gate Films|Swanford Films,18,37133.6203973517,284968955,0.04276231446397538,0.707659574468085,0.10035275513927747,0.10321785092044435,0.033168951450587,0.49795918367346936
796185,The Three Musketeers: D'Artagnan,Les Trois Mousquetaires : D'Artagnan,fr,French,2023-04-05,2023,4,2020,Adventure|Action|Drama|History,Adventure,4,10.8205,6.904,1460,Good,Medium,27500000.0,31843086.0,True,True,4343086.0,0.1579304,121.0,BE,BE|FR|DE|ES,6,Pathé|Chapter 2|M6 Films|Constantin Film|ZDF|uMedia|DeAPlaneta,81,55244.68145811,11779946,0.04275661662060908,0.596595744680851,0.034302396302153024,0.04174243277941184,0.010891340919047443,0.45714285714285713
193893,Let's Be Cops,Let's Be Cops,en,English,2014-08-13,2014,8,2010,Comedy,Comedy,1,10.8199,6.5,3036,Mixed,Medium,17000000.0,136600000.0,True,True,119600000.0,7.035294117647059,104.0,US,US,1,Wide Awake Pictures|Genre Films|20th Century Fox|TSG Entertainment,100,55153.3940182967,319257560,0.04274806985555968,0.5106382978723404,0.07264323075051697,0.02580436140951452,0.04672152128575551,0.3877551020408163
316029,The Greatest Showman,The Greatest Showman,en,English,2017-12-20,2017,12,2010,Drama,Drama,1,10.8176,7.853,10233,Good,Medium,84000000.0,459066134.0,True,True,375066134.0,4.4650730238095235,105.0,US,US,1,Chernin Entertainment|20th Century Fox|TSG Entertainment|Laurence Mark Productions,23,60047.7190728307,326608609,0.04271530725620353,0.7985106382978722,0.24773141953533634,0.12750443586504978,0.15701514585143383,0.39183673469387753
